ID;Beweging;TrajectName;Timestamp;ShipID;CEMTKlasse;Width;Length
3678764;IN;Traject5;2018-05-14 08:32:00.763;282;Va;10.0;105.0
3679429;IN;Traject4;2018-05-14 09:02:30.940;282;Va;10.0;105.0
3679468;IN;Traject3;2018-05-14 09:09:10.403;282;Va;10.0;105.0
3679584;IN;Traject2;2018-05-14 09:29:19.800;282;Va;10.0;105.0
3679709;IN;Traject1;2018-05-14 09:51:20.140;282;Va;10.0;105.0
3680555;IN;Traject1;2018-05-18 19:52:39.327;283;Va;10.0;105.0
3681280;IN;Traject2;2018-05-18 20:13:11.767;283;Va;10.0;105.0
3681413;IN;Traject3;2018-05-18 20:35:24.510;283;Va;10.0;105.0
3681457;IN;Traject4;2018-05-18 20:42:55.050;283;Va;10.0;105.0
3681496;IN;Traject5;2018-05-18 20:49:24.003;283;Va;10.0;105.0
3687253;IN;Traject6;2018-05-19 04:48:26.127;283;Va;10.0;105.0
2628568;IN;Traject6;2018-05-01 14:32:45.967;284;Va;10.0;86.0
2630019;IN;Traject5;2018-05-01 15:17:15.400;284;Va;10.0;86.0
2630671;IN;Traject4;2018-05-01 15:45:55.487;284;Va;10.0;86.0
2630846;IN;Traject3;2018-05-01 15:53:06.187;284;Va;10.0;86.0
2630991;IN;Traject2;2018-05-01 16:02:56.113;284;Va;10.0;86.0
2631807;IN;Traject1;2018-05-01 16:29:05.547;284;Va;10.0;86.0
2635047;IN;Traject1;2018-05-02 09:16:57.703;285;Va;10.0;86.0
2635614;IN;Traject2;2018-05-02 09:31:11.747;285;Va;10.0;86.0
2636060;IN;Traject3;2018-05-02 09:55:07.117;285;Va;10.0;86.0
2636193;IN;Traject4;2018-05-02 10:02:37.123;285;Va;10.0;86.0
2636358;IN;Traject5;2018-05-02 10:08:07.397;285;Va;10.0;86.0
2637148;IN;Traject6;2018-05-02 10:37:17.450;285;Va;10.0;86.0
2639209;IN;Traject6;2018-05-08 08:57:48.290;286;Va;10.0;86.0
2639211;IN;Traject2;2018-05-08 10:22:37.690;287;Va;10.0;86.0
2640044;IN;Traject1;2018-05-08 19:23:46.730;287;Va;10.0;86.0
2640333;IN;Traject2;2018-05-08 19:37:44.897;288;Va;10.0;86.0
2640577;IN;Traject3;2018-05-08 19:57:15.037;289;Va;10.0;86.0
2640889;IN;Traject4;2018-05-08 20:05:16.907;290;Va;10.0;86.0
2640926;IN;Traject5;2018-05-08 20:11:26.713;291;Va;10.0;86.0
2642125;IN;Traject6;2018-05-08 20:37:15.527;292;Va;10.0;86.0
2645470;IN;Traject6;2018-05-11 11:34:35.920;293;Va;10.0;86.0
2646327;IN;Traject5;2018-05-11 12:14:56.127;293;Va;10.0;86.0
2647113;IN;Traject4;2018-05-11 12:50:45.623;293;Va;10.0;86.0
2647322;IN;Traject3;2018-05-11 12:56:16.877;293;Va;10.0;86.0
2647544;IN;Traject2;2018-05-11 13:03:55.070;293;Va;10.0;86.0
2647937;IN;Traject1;2018-05-11 13:26:35.393;293;Va;10.0;86.0
2651339;IN;Traject1;2018-05-12 10:13:54.550;294;Va;10.0;86.0
2651916;IN;Traject2;2018-05-12 10:25:57.887;294;Va;10.0;86.0
2652799;IN;Traject3;2018-05-12 10:46:07.507;294;Va;10.0;86.0
2652922;IN;Traject4;2018-05-12 10:51:56.693;294;Va;10.0;86.0
2653038;IN;Traject5;2018-05-12 10:56:37.740;294;Va;10.0;86.0
2653432;IN;Traject6;2018-05-12 11:18:57.267;294;Va;10.0;86.0
2656092;IN;Traject6;2018-05-15 03:38:14.320;295;Va;10.0;86.0
2656772;IN;Traject5;2018-05-15 04:19:45.707;295;Va;10.0;86.0
2657409;IN;Traject4;2018-05-15 04:46:14.170;295;Va;10.0;86.0
2657489;IN;Traject3;2018-05-15 04:52:34.070;295;Va;10.0;86.0
2657713;IN;Traject2;2018-05-15 05:00:55.140;295;Va;10.0;86.0
2658326;IN;Traject1;2018-05-15 05:23:13.340;295;Va;10.0;86.0
2661763;IN;Traject1;2018-05-16 16:04:11.370;296;Va;10.0;86.0
2662543;IN;Traject2;2018-05-16 16:17:31.827;296;Va;10.0;86.0
2662814;IN;Traject3;2018-05-16 16:34:07.377;296;Va;10.0;86.0
2662945;IN;Traject4;2018-05-16 16:41:16.730;296;Va;10.0;86.0
2662976;IN;Traject5;2018-05-16 16:46:27.893;296;Va;10.0;86.0
2664555;IN;Traject6;2018-05-16 17:52:46.423;296;Va;10.0;86.0
2667279;IN;Traject6;2018-05-18 01:22:37.817;297;Va;10.0;86.0
2668243;IN;Traject5;2018-05-18 02:08:26.767;297;Va;10.0;86.0
2669441;IN;Traject4;2018-05-18 02:48:48.570;297;Va;10.0;86.0
2669564;IN;Traject3;2018-05-18 02:54:47.963;297;Va;10.0;86.0
2669700;IN;Traject2;2018-05-18 03:02:57.537;297;Va;10.0;86.0
2670131;IN;Traject1;2018-05-18 03:25:28.030;297;Va;10.0;86.0
2672538;IN;Traject1;2018-05-21 23:18:47.137;298;Va;10.0;86.0
2673328;IN;Traject2;2018-05-21 23:31:36.130;298;Va;10.0;86.0
2673682;IN;Traject3;2018-05-21 23:47:18.413;298;Va;10.0;86.0
2673940;IN;Traject4;2018-05-21 23:53:49.953;298;Va;10.0;86.0
2673969;IN;Traject5;2018-05-21 23:59:00.080;298;Va;10.0;86.0
2674581;IN;Traject6;2018-05-22 00:20:39.723;298;Va;10.0;86.0
2676452;IN;Traject6;2018-05-23 04:52:46.797;299;Va;10.0;86.0
2677365;IN;Traject5;2018-05-23 05:29:46.607;299;Va;10.0;86.0
2678289;IN;Traject4;2018-05-23 05:59:15.983;299;Va;10.0;86.0
2678326;IN;Traject3;2018-05-23 06:05:36.777;299;Va;10.0;86.0
2678461;IN;Traject2;2018-05-23 06:14:01.740;299;Va;10.0;86.0
2679161;IN;Traject1;2018-05-23 06:35:56.147;299;Va;10.0;86.0
2681914;IN;Traject1;2018-05-23 14:27:54.460;300;Va;10.0;86.0
2682408;IN;Traject2;2018-05-23 14:40:12.373;300;Va;10.0;86.0
2682698;IN;Traject3;2018-05-23 14:55:55.377;300;Va;10.0;86.0
2682778;IN;Traject4;2018-05-23 15:01:55.180;300;Va;10.0;86.0
2682807;IN;Traject5;2018-05-23 15:06:45.527;300;Va;10.0;86.0
2683159;IN;Traject6;2018-05-23 15:36:45.420;300;Va;10.0;86.0
2818963;IN;Traject1;2018-05-18 20:08:34.610;301;I;5.0;40.0
2819361;IN;Traject2;2018-05-18 20:21:25.260;301;I;5.0;40.0
2819787;IN;Traject3;2018-05-18 20:39:22.580;301;I;5.0;40.0
2820101;IN;Traject4;2018-05-18 20:47:57.557;301;I;5.0;40.0
2820287;IN;Traject5;2018-05-18 20:58:32.443;301;I;5.0;40.0
2821288;IN;Traject6;2018-05-18 21:53:54.767;301;I;5.0;40.0
1488950;IN;Traject1;2018-05-19 07:17:27.673;302;I;5.0;38.0
1489414;IN;Traject2;2018-05-19 07:33:55.973;302;I;5.0;38.0
1489719;IN;Traject3;2018-05-19 07:54:47.750;302;I;5.0;38.0
1489855;IN;Traject4;2018-05-19 08:02:48.497;302;I;5.0;38.0
1489981;IN;Traject5;2018-05-19 08:09:18.757;302;I;5.0;38.0
1490718;IN;Traject6;2018-05-19 08:58:57.930;302;I;5.0;38.0
1493647;IN;Traject6;2018-05-22 20:41:20.743;303;I;5.0;38.0
1494063;IN;Traject5;2018-05-22 21:14:59.883;303;I;5.0;38.0
1494312;IN;Traject4;2018-05-22 21:35:15.140;303;I;5.0;38.0
1494427;IN;Traject3;2018-05-22 21:39:48.423;303;I;5.0;38.0
1494508;IN;Traject2;2018-05-22 21:46:03.447;303;I;5.0;38.0
1494677;IN;Traject1;2018-05-22 22:00:39.870;303;I;5.0;38.0
3919001;IN;Traject1;2018-05-02 22:40:59.563;304;Va;10.0;90.0
3919146;IN;Traject2;2018-05-02 22:55:14.357;304;Va;10.0;90.0
3919250;IN;Traject3;2018-05-02 23:13:44.000;304;Va;10.0;90.0
3919289;IN;Traject4;2018-05-02 23:21:14.087;304;Va;10.0;90.0
3919327;IN;Traject5;2018-05-02 23:27:35.273;304;Va;10.0;90.0
3919565;IN;Traject6;2018-05-03 00:07:43.973;304;Va;10.0;90.0
3920142;IN;Traject6;2018-05-04 16:41:30.233;305;Va;10.0;90.0
3920318;IN;Traject5;2018-05-04 17:12:21.043;305;Va;10.0;90.0
3920455;IN;Traject4;2018-05-04 17:35:11.703;305;Va;10.0;90.0
3920488;IN;Traject3;2018-05-04 17:40:39.993;305;Va;10.0;90.0
3920529;IN;Traject2;2018-05-04 17:48:10.633;305;Va;10.0;90.0
3920624;IN;Traject1;2018-05-04 18:06:30.840;305;Va;10.0;90.0
3921012;IN;Traject2;2018-05-07 20:52:40.953;306;Va;10.0;90.0
3921125;IN;Traject3;2018-05-07 21:12:30.550;307;Va;10.0;90.0
3921162;IN;Traject4;2018-05-07 21:19:40.643;308;Va;10.0;90.0
3921194;IN;Traject5;2018-05-07 21:24:59.913;309;Va;10.0;90.0
3921406;IN;Traject6;2018-05-07 22:01:50.330;310;Va;10.0;90.0
2487078;IN;Traject6;2018-05-26 17:01:37.353;311;I;5.0;39.0
2492339;IN;Traject5;2018-05-27 10:06:50.883;311;I;5.0;39.0
2492341;IN;Traject3;2018-05-27 10:37:32.300;312;I;5.0;39.0
3196625;IN;Traject6;2018-05-21 22:42:19.673;313;II;6.0;20.0
4096537;IN;Traject6;2018-05-10 21:38:45.843;314;Va;10.0;82.0
4099285;IN;Traject5;2018-05-11 05:29:16.187;314;Va;10.0;82.0
4099450;IN;Traject4;2018-05-11 05:57:45.817;314;Va;10.0;82.0
4099488;IN;Traject3;2018-05-11 06:04:46.723;314;Va;10.0;82.0
4099529;IN;Traject2;2018-05-11 06:12:27.187;314;Va;10.0;82.0
4099664;IN;Traject1;2018-05-11 06:36:17.050;314;Va;10.0;82.0
4100148;IN;Traject1;2018-05-13 11:31:47.727;315;Va;10.0;82.0
4100267;IN;Traject2;2018-05-13 11:43:22.860;315;Va;10.0;82.0
4100432;IN;Traject3;2018-05-13 12:05:40.647;315;Va;10.0;82.0
4100475;IN;Traject4;2018-05-13 12:13:06.037;315;Va;10.0;82.0
4100507;IN;Traject5;2018-05-13 12:19:10.420;315;Va;10.0;82.0
4100723;IN;Traject6;2018-05-13 12:57:06.323;315;Va;10.0;82.0
4101374;IN;Traject6;2018-05-15 15:54:36.897;316;Va;10.0;82.0
4101688;IN;Traject5;2018-05-15 16:48:36.600;316;Va;10.0;82.0
4101865;IN;Traject4;2018-05-15 17:18:36.733;316;Va;10.0;82.0
4101900;IN;Traject3;2018-05-15 17:24:36.573;316;Va;10.0;82.0
4101939;IN;Traject2;2018-05-15 17:31:37.673;316;Va;10.0;82.0
4102074;IN;Traject1;2018-05-15 17:55:42.350;316;Va;10.0;82.0
4102528;IN;Traject1;2018-05-18 07:47:55.210;317;Va;10.0;82.0
4102641;IN;Traject2;2018-05-18 08:00:32.647;317;Va;10.0;82.0
4102729;IN;Traject3;2018-05-18 08:16:42.187;317;Va;10.0;82.0
4102764;IN;Traject4;2018-05-18 08:22:43.713;317;Va;10.0;82.0
4102795;IN;Traject5;2018-05-18 08:27:53.197;317;Va;10.0;82.0
4103047;IN;Traject6;2018-05-18 09:10:12.987;317;Va;10.0;82.0
4103926;IN;Traject6;2018-05-21 14:31:24.683;318;Va;10.0;82.0
4104206;IN;Traject5;2018-05-21 15:18:44.433;318;Va;10.0;82.0
4104347;IN;Traject4;2018-05-21 15:42:25.873;318;Va;10.0;82.0
4104379;IN;Traject3;2018-05-21 15:47:54.590;318;Va;10.0;82.0
4104418;IN;Traject2;2018-05-21 15:54:33.210;318;Va;10.0;82.0
4104516;IN;Traject1;2018-05-21 16:12:14.603;318;Va;10.0;82.0
4104939;IN;Traject1;2018-05-25 06:31:03.280;319;Va;10.0;82.0
4105040;IN;Traject2;2018-05-25 06:42:52.187;319;Va;10.0;82.0
4105148;IN;Traject3;2018-05-25 07:00:00.767;319;Va;10.0;82.0
4105187;IN;Traject4;2018-05-25 07:06:30.143;319;Va;10.0;82.0
4105221;IN;Traject5;2018-05-25 07:12:10.143;319;Va;10.0;82.0
4105856;IN;Traject6;2018-05-25 08:59:20.663;319;Va;10.0;82.0
4107229;IN;Traject6;2018-05-28 12:29:53.363;320;Va;10.0;82.0
4107521;IN;Traject5;2018-05-28 13:20:02.703;320;Va;10.0;82.0
4107672;IN;Traject4;2018-05-28 13:45:23.753;320;Va;10.0;82.0
4107709;IN;Traject3;2018-05-28 13:51:54.740;320;Va;10.0;82.0
4107754;IN;Traject2;2018-05-28 13:59:34.333;320;Va;10.0;82.0
4107884;IN;Traject1;2018-05-28 14:22:18.587;320;Va;10.0;82.0
4108248;IN;Traject1;2018-05-31 14:37:05.817;321;Va;10.0;82.0
4108365;IN;Traject2;2018-05-31 14:49:50.943;321;Va;10.0;82.0
4108471;IN;Traject3;2018-05-31 15:07:13.603;321;Va;10.0;82.0
4108513;IN;Traject4;2018-05-31 15:14:12.143;321;Va;10.0;82.0
4108547;IN;Traject5;2018-05-31 15:19:52.620;321;Va;10.0;82.0
4108721;IN;Traject6;2018-05-31 15:49:48.873;321;Va;10.0;82.0
849560;IN;Traject3;2018-05-30 11:40:07.007;322;IV;8.0;85.0
849587;IN;Traject4;2018-05-30 11:47:02.157;322;IV;8.0;85.0
849704;IN;Traject5;2018-05-30 11:52:11.600;322;IV;8.0;85.0
850229;IN;Traject6;2018-05-30 12:28:21.613;322;IV;8.0;85.0
3844844;IN;Traject6;2018-05-03 09:15:41.740;323;IV;8.0;80.0
3845032;IN;Traject5;2018-05-03 09:48:33.323;323;IV;8.0;80.0
3845073;IN;Traject4;2018-05-03 10:14:59.553;323;IV;8.0;80.0
3845106;IN;Traject3;2018-05-03 10:20:28.490;323;IV;8.0;80.0
3845150;IN;Traject2;2018-05-03 10:27:58.953;323;IV;8.0;80.0
3845263;IN;Traject1;2018-05-03 10:50:13.567;323;IV;8.0;80.0
3845764;IN;Traject1;2018-05-04 19:44:51.223;324;IV;8.0;80.0
3845886;IN;Traject2;2018-05-04 19:55:30.650;324;IV;8.0;80.0
3846183;IN;Traject3;2018-05-05 06:22:34.543;324;IV;8.0;80.0
3846215;IN;Traject4;2018-05-05 06:27:59.897;324;IV;8.0;80.0
3846238;IN;Traject5;2018-05-05 06:32:04.777;324;IV;8.0;80.0
3846292;IN;Traject6;2018-05-05 06:51:44.913;324;IV;8.0;80.0
2535623;IN;Traject1;2018-05-09 18:54:57.023;325;III;8.0;73.0
2536362;IN;Traject2;2018-05-09 19:09:30.860;325;III;8.0;73.0
2537034;IN;Traject3;2018-05-09 19:29:50.277;325;III;8.0;73.0
2537170;IN;Traject4;2018-05-09 19:37:59.030;325;III;8.0;73.0
2537298;IN;Traject5;2018-05-09 19:44:49.717;325;III;8.0;73.0
2538898;IN;Traject6;2018-05-10 10:08:00.327;325;III;8.0;73.0
375461;IN;Traject1;2018-05-16 15:15:07.350;326;I;5.0;39.0
377345;IN;Traject2;2018-05-16 15:29:28.127;326;I;5.0;39.0
378163;IN;Traject3;2018-05-16 15:48:09.597;326;I;5.0;39.0
378297;IN;Traject4;2018-05-16 15:56:00.810;326;I;5.0;39.0
378464;IN;Traject5;2018-05-16 16:02:00.840;326;I;5.0;39.0
382282;IN;Traject6;2018-05-16 17:07:00.050;326;I;5.0;39.0
389454;IN;Traject5;2018-05-18 11:39:20.300;327;I;5.0;39.0
390872;IN;Traject4;2018-05-18 12:03:21.170;328;I;5.0;39.0
391385;IN;Traject3;2018-05-18 12:08:09.443;329;I;5.0;39.0
391421;IN;Traject2;2018-05-18 12:14:10.333;330;I;5.0;39.0
392397;IN;Traject1;2018-05-18 12:30:40.343;331;I;5.0;39.0
4225;IN;Traject1;2018-05-08 07:01:30.253;332;I;5.0;39.0
5207;IN;Traject2;2018-05-08 07:14:41.137;332;I;5.0;39.0
5351;IN;Traject3;2018-05-08 07:29:08.107;332;I;5.0;39.0
5387;IN;Traject4;2018-05-08 07:35:17.453;332;I;5.0;39.0
5416;IN;Traject5;2018-05-08 07:40:07.353;332;I;5.0;39.0
1926605;IN;Traject6;2018-05-16 13:50:53.170;333;I;5.0;39.0
1927288;IN;Traject5;2018-05-16 14:25:43.440;333;I;5.0;39.0
1927653;IN;Traject4;2018-05-16 14:57:32.427;333;I;5.0;39.0
1927735;IN;Traject3;2018-05-16 15:04:13.333;333;I;5.0;39.0
1927828;IN;Traject2;2018-05-16 15:12:23.163;333;I;5.0;39.0
1928110;IN;Traject1;2018-05-16 15:31:32.430;333;I;5.0;39.0
1867834;IN;Traject1;2018-05-22 14:20:01.003;334;III;5.0;78.0
1868053;IN;Traject2;2018-05-22 14:37:08.470;334;III;5.0;78.0
1868345;IN;Traject3;2018-05-22 14:57:28.293;334;III;5.0;78.0
1868440;IN;Traject4;2018-05-22 15:05:58.307;334;III;5.0;78.0
1868699;IN;Traject5;2018-05-22 15:12:28.150;334;III;5.0;78.0
1869388;IN;Traject6;2018-05-22 15:40:13.897;334;III;5.0;78.0
1876698;IN;Traject6;2018-05-31 08:06:04.687;335;III;5.0;78.0
1877321;IN;Traject5;2018-05-31 08:45:28.307;335;III;5.0;78.0
1877891;IN;Traject4;2018-05-31 09:07:18.670;335;III;5.0;78.0
1877978;IN;Traject3;2018-05-31 09:14:43.830;335;III;5.0;78.0
1878071;IN;Traject2;2018-05-31 09:23:54.327;335;III;5.0;78.0
1879371;IN;Traject1;2018-05-31 09:47:38.707;335;III;5.0;78.0
2869248;IN;Traject1;2018-05-11 18:38:47.313;336;I;5.0;39.0
2869630;IN;Traject2;2018-05-11 18:52:57.383;336;I;5.0;39.0
2870090;IN;Traject3;2018-05-11 19:10:29.613;336;I;5.0;39.0
2870179;IN;Traject4;2018-05-11 19:17:59.697;336;I;5.0;39.0
2870214;IN;Traject5;2018-05-11 19:23:59.437;336;I;5.0;39.0
2870509;IN;Traject6;2018-05-11 19:44:03.633;336;I;5.0;39.0
3297972;IN;Traject6;2018-05-26 15:48:44.360;337;IV;9.0;80.0
3299114;IN;Traject5;2018-05-26 16:25:13.583;337;IV;9.0;80.0
3299439;IN;Traject4;2018-05-26 16:49:16.970;337;IV;9.0;80.0
3299477;IN;Traject3;2018-05-26 16:55:46.687;337;IV;9.0;80.0
3299790;IN;Traject2;2018-05-26 17:03:56.683;337;IV;9.0;80.0
3300168;IN;Traject1;2018-05-26 17:24:26.637;337;IV;9.0;80.0
3928612;IN;Traject6;2018-05-29 19:52:22.453;338;IV;8.0;80.0
3928909;IN;Traject5;2018-05-29 20:43:32.973;338;IV;8.0;80.0
3929043;IN;Traject4;2018-05-29 21:06:27.563;338;IV;8.0;80.0
3929078;IN;Traject3;2018-05-29 21:12:28.053;338;IV;8.0;80.0
3929125;IN;Traject2;2018-05-29 21:20:48.203;338;IV;8.0;80.0
3929229;IN;Traject1;2018-05-29 21:42:27.653;338;IV;8.0;80.0
3929479;IN;Traject1;2018-05-31 10:17:14.013;339;IV;8.0;80.0
3929517;IN;Traject2;2018-05-31 10:26:15.063;339;IV;8.0;80.0
3929572;IN;Traject3;2018-05-31 10:37:44.327;339;IV;8.0;80.0
3929592;IN;Traject4;2018-05-31 10:42:44.367;339;IV;8.0;80.0
3929615;IN;Traject5;2018-05-31 10:47:23.213;339;IV;8.0;80.0
3929757;IN;Traject6;2018-05-31 11:19:14.443;339;IV;8.0;80.0
2505871;IN;Traject1;2018-05-07 12:20:44.057;340;I;5.0;39.0
2506430;IN;Traject2;2018-05-07 12:37:14.850;340;I;5.0;39.0
2506891;IN;Traject3;2018-05-07 12:56:33.397;340;I;5.0;39.0
2507114;IN;Traject4;2018-05-07 13:05:13.760;340;I;5.0;39.0
2507284;IN;Traject5;2018-05-07 13:11:33.743;340;I;5.0;39.0
2507799;IN;Traject6;2018-05-07 13:38:53.683;340;I;5.0;39.0
1152968;IN;Traject1;2018-05-23 14:57:04.093;341;I;5.0;39.0
1153623;IN;Traject2;2018-05-23 15:11:26.527;341;I;5.0;39.0
1154116;IN;Traject3;2018-05-23 15:28:52.740;341;I;5.0;39.0
1154203;IN;Traject4;2018-05-23 15:36:31.397;341;I;5.0;39.0
1154371;IN;Traject5;2018-05-23 15:42:30.977;341;I;5.0;39.0
1154879;IN;Traject6;2018-05-23 16:08:42.253;341;I;5.0;39.0
1163229;IN;Traject5;2018-05-28 17:05:41.160;342;I;5.0;39.0
1164249;IN;Traject4;2018-05-28 17:36:41.983;343;I;5.0;39.0
1164279;IN;Traject3;2018-05-28 17:41:46.930;344;I;5.0;39.0
1164406;IN;Traject2;2018-05-28 17:49:01.213;345;I;5.0;39.0
1164630;IN;Traject1;2018-05-28 18:05:41.247;346;I;5.0;39.0
3876879;IN;Traject1;2018-05-23 14:56:51.127;347;I;5.0;39.0
3876943;IN;Traject2;2018-05-23 15:11:02.510;347;I;5.0;39.0
3877035;IN;Traject3;2018-05-23 15:28:41.590;347;I;5.0;39.0
3877079;IN;Traject4;2018-05-23 15:36:21.443;347;I;5.0;39.0
3877114;IN;Traject5;2018-05-23 15:42:11.343;347;I;5.0;39.0
3877265;IN;Traject6;2018-05-23 16:08:12.677;347;I;5.0;39.0
3878754;IN;Traject5;2018-05-28 17:05:09.347;348;I;5.0;39.0
3878941;IN;Traject4;2018-05-28 17:36:25.593;349;I;5.0;39.0
3878972;IN;Traject3;2018-05-28 17:41:34.860;350;I;5.0;39.0
3879033;IN;Traject2;2018-05-28 17:48:45.323;351;I;5.0;39.0
3879115;IN;Traject1;2018-05-28 18:05:25.580;352;I;5.0;39.0
2336999;IN;Traject6;2018-05-02 22:28:00.570;353;IV;9.0;81.0
2337546;IN;Traject5;2018-05-02 23:13:53.490;353;IV;9.0;81.0
2337624;IN;Traject4;2018-05-02 23:45:58.657;353;IV;9.0;81.0
2337700;IN;Traject3;2018-05-02 23:51:19.270;353;IV;9.0;81.0
2337788;IN;Traject2;2018-05-02 23:58:49.783;353;IV;9.0;81.0
2337999;IN;Traject1;2018-05-03 00:19:38.530;353;IV;9.0;81.0
2340216;IN;Traject1;2018-05-08 14:19:12.543;354;IV;9.0;81.0
2340769;IN;Traject2;2018-05-08 14:33:01.823;354;IV;9.0;81.0
2341009;IN;Traject3;2018-05-08 14:50:30.393;354;IV;9.0;81.0
2341096;IN;Traject4;2018-05-08 14:57:50.063;354;IV;9.0;81.0
2341217;IN;Traject5;2018-05-08 15:03:19.603;354;IV;9.0;81.0
2341441;IN;Traject6;2018-05-08 15:48:44.987;354;IV;9.0;81.0
2342924;IN;Traject6;2018-05-29 15:34:43.720;355;IV;9.0;81.0
2343333;IN;Traject5;2018-05-29 16:12:29.753;355;IV;9.0;81.0
2343420;IN;Traject4;2018-05-29 16:36:55.850;355;IV;9.0;81.0
2343457;IN;Traject3;2018-05-29 16:43:16.017;355;IV;9.0;81.0
2343854;IN;Traject2;2018-05-29 16:51:37.953;355;IV;9.0;81.0
2344285;IN;Traject1;2018-05-29 17:14:21.240;355;IV;9.0;81.0
3726531;IN;Traject1;2018-05-04 08:35:41.743;356;III;5.0;78.0
3726764;IN;Traject2;2018-05-04 08:48:35.977;356;III;5.0;78.0
3727009;IN;Traject3;2018-05-04 09:05:22.580;356;III;5.0;78.0
3727141;IN;Traject4;2018-05-04 09:13:24.180;356;III;5.0;78.0
3727229;IN;Traject5;2018-05-04 09:20:43.423;356;III;5.0;78.0
3727554;IN;Traject6;2018-05-04 09:53:32.617;356;III;5.0;78.0
3736736;IN;Traject6;2018-05-07 06:41:31.050;357;III;5.0;78.0
3737136;IN;Traject5;2018-05-07 07:12:21.420;357;III;5.0;78.0
3737499;IN;Traject4;2018-05-07 07:44:21.050;357;III;5.0;78.0
3737570;IN;Traject3;2018-05-07 07:48:49.870;357;III;5.0;78.0
3737604;IN;Traject2;2018-05-07 07:54:30.823;357;III;5.0;78.0
3737766;IN;Traject1;2018-05-07 08:07:51.010;357;III;5.0;78.0
3738724;IN;Traject1;2018-05-10 11:08:44.480;358;III;5.0;78.0
3739061;IN;Traject2;2018-05-10 11:22:23.763;358;III;5.0;78.0
3739267;IN;Traject3;2018-05-10 11:39:06.843;358;III;5.0;78.0
3739354;IN;Traject4;2018-05-10 11:46:16.453;358;III;5.0;78.0
3739438;IN;Traject5;2018-05-10 11:52:55.970;358;III;5.0;78.0
3739834;IN;Traject6;2018-05-10 12:22:51.653;358;III;5.0;78.0
3741210;IN;Traject6;2018-05-14 18:41:52.437;359;III;5.0;78.0
3741615;IN;Traject5;2018-05-14 19:13:16.707;359;III;5.0;78.0
3742059;IN;Traject4;2018-05-14 19:43:52.007;359;III;5.0;78.0
3742087;IN;Traject3;2018-05-14 19:48:41.617;359;III;5.0;78.0
3742166;IN;Traject2;2018-05-14 19:55:01.193;359;III;5.0;78.0
3742341;IN;Traject1;2018-05-14 20:10:21.783;359;III;5.0;78.0
3743411;IN;Traject1;2018-05-17 10:26:17.980;360;III;5.0;78.0
3743807;IN;Traject2;2018-05-17 10:41:22.707;360;III;5.0;78.0
3744065;IN;Traject3;2018-05-17 10:59:01.827;360;III;5.0;78.0
3744154;IN;Traject4;2018-05-17 11:06:30.670;360;III;5.0;78.0
3744232;IN;Traject5;2018-05-17 11:12:10.620;360;III;5.0;78.0
3744507;IN;Traject6;2018-05-17 11:36:30.643;360;III;5.0;78.0
3746071;IN;Traject6;2018-05-21 18:20:01.053;361;III;5.0;78.0
3746332;IN;Traject5;2018-05-21 18:44:01.377;361;III;5.0;78.0
3746618;IN;Traject4;2018-05-21 19:10:10.060;361;III;5.0;78.0
3746688;IN;Traject3;2018-05-21 19:14:30.897;361;III;5.0;78.0
3746764;IN;Traject2;2018-05-21 19:19:51.640;361;III;5.0;78.0
3746873;IN;Traject1;2018-05-21 19:32:31.053;361;III;5.0;78.0
3747957;IN;Traject1;2018-05-24 08:26:49.363;362;III;5.0;78.0
3748316;IN;Traject2;2018-05-24 08:42:29.093;362;III;5.0;78.0
3748626;IN;Traject3;2018-05-24 09:01:30.500;362;III;5.0;78.0
3748713;IN;Traject4;2018-05-24 09:09:21.087;362;III;5.0;78.0
3748748;IN;Traject5;2018-05-24 09:15:20.843;362;III;5.0;78.0
3748960;IN;Traject6;2018-05-24 09:36:41.603;362;III;5.0;78.0
3750672;IN;Traject6;2018-05-25 23:20:54.077;363;III;5.0;78.0
3751070;IN;Traject5;2018-05-25 23:51:24.320;363;III;5.0;78.0
3751380;IN;Traject4;2018-05-26 00:13:53.800;363;III;5.0;78.0
3751453;IN;Traject3;2018-05-26 00:18:44.543;363;III;5.0;78.0
3751533;IN;Traject2;2018-05-26 00:24:54.467;363;III;5.0;78.0
3751793;IN;Traject1;2018-05-26 00:39:44.827;363;III;5.0;78.0
3752799;IN;Traject1;2018-05-30 00:09:11.670;364;III;5.0;78.0
3753150;IN;Traject2;2018-05-30 00:24:37.337;364;III;5.0;78.0
3753412;IN;Traject3;2018-05-30 00:44:00.173;364;III;5.0;78.0
3753550;IN;Traject4;2018-05-30 00:52:20.480;364;III;5.0;78.0
3753630;IN;Traject5;2018-05-30 00:58:20.060;364;III;5.0;78.0
3753837;IN;Traject6;2018-05-30 01:21:11.593;364;III;5.0;78.0
3754528;IN;Traject6;2018-05-31 02:55:50.550;365;III;5.0;78.0
3754825;IN;Traject5;2018-05-31 03:24:31.670;365;III;5.0;78.0
3755028;IN;Traject4;2018-05-31 03:44:11.320;365;III;5.0;78.0
3755100;IN;Traject3;2018-05-31 03:48:50.580;365;III;5.0;78.0
3755224;IN;Traject2;2018-05-31 03:55:01.130;365;III;5.0;78.0
3755389;IN;Traject1;2018-05-31 04:09:10.050;365;III;5.0;78.0
4263355;IN;Traject5;2018-05-02 12:36:48.110;366;I;;
