ID;Beweging;TrajectName;Timestamp;ShipID;CEMTKlasse;Width;Length;DimensionA;DimensionB;DimensionC;DimensionD
1351691;IN;Traject3;2018-05-29 13:57:59.263;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1351724;UIT;Traject3;2018-05-29 14:03:59.747;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1351724;IN;Traject4;2018-05-29 14:03:59.747;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1351842;UIT;Traject4;2018-05-29 14:08:59.047;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1351842;IN;Traject5;2018-05-29 14:08:59.047;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1353051;UIT;Traject5;2018-05-29 15:11:59.833;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1353051;IN;Traject6;2018-05-29 15:11:59.833;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
1353507;UIT;Traject6;2018-05-29 15:37:39.557;02221072-7C65-4224-BFB4-B2CBE45299CF;III;5;63;54;9;3;2
748121;IN;Traject6;2018-05-18 06:36:45.647;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
749053;IN;Traject5;2018-05-18 07:02:13.837;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
749053;UIT;Traject6;2018-05-18 07:02:13.837;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
749912;IN;Traject4;2018-05-18 07:29:13.230;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
749912;UIT;Traject5;2018-05-18 07:29:13.230;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750069;IN;Traject3;2018-05-18 07:33:24.357;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750069;UIT;Traject4;2018-05-18 07:33:24.357;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750099;IN;Traject2;2018-05-18 07:38:24.433;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750099;UIT;Traject3;2018-05-18 07:38:24.433;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750745;IN;Traject1;2018-05-18 07:51:54.390;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
750745;UIT;Traject2;2018-05-18 07:51:54.390;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
751190;UIT;Traject1;2018-05-18 08:03:33.717;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
754035;IN;Traject1;2018-05-20 15:44:59.423;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
755878;UIT;Traject1;2018-05-20 15:58:54.177;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
755878;IN;Traject2;2018-05-20 15:58:54.177;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
756527;UIT;Traject2;2018-05-20 16:16:04.507;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
756527;IN;Traject3;2018-05-20 16:16:04.507;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
756789;UIT;Traject3;2018-05-20 16:23:03.677;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
756789;IN;Traject4;2018-05-20 16:23:03.677;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
757085;UIT;Traject4;2018-05-20 16:28:22.100;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
757085;IN;Traject5;2018-05-20 16:28:22.100;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
758182;UIT;Traject5;2018-05-20 16:57:13.137;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
758182;IN;Traject6;2018-05-20 16:57:13.137;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
759801;UIT;Traject6;2018-05-20 17:26:02.217;5ADEB48A-C21B-47BF-8E0F-40946F9BF341;III;7;68;55;13;5;2
375573;IN;Traject1;2018-05-19 08:24:34.987;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
376481;UIT;Traject1;2018-05-19 08:38:18.457;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
376481;IN;Traject2;2018-05-19 08:38:18.457;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
376938;IN;Traject3;2018-05-19 08:55:02.350;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
376938;UIT;Traject2;2018-05-19 08:55:02.350;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
377203;IN;Traject4;2018-05-19 09:02:33.850;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
377203;UIT;Traject3;2018-05-19 09:02:33.850;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
377457;UIT;Traject4;2018-05-19 09:08:13.867;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
377457;IN;Traject5;2018-05-19 09:08:13.867;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
378510;IN;Traject6;2018-05-19 09:37:32.010;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
378510;UIT;Traject5;2018-05-19 09:37:32.010;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
383236;IN;Traject5;2018-05-22 11:27:23.103;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
383236;UIT;Traject6;2018-05-22 11:27:23.103;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384485;UIT;Traject5;2018-05-22 11:52:12.497;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384485;IN;Traject4;2018-05-22 11:52:12.497;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384512;IN;Traject3;2018-05-22 11:56:43.073;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384512;UIT;Traject4;2018-05-22 11:56:43.073;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384987;IN;Traject2;2018-05-22 12:02:52.747;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
384987;UIT;Traject3;2018-05-22 12:02:52.747;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
385588;IN;Traject1;2018-05-22 12:17:12.950;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
385588;UIT;Traject2;2018-05-22 12:17:12.950;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
385924;UIT;Traject1;2018-05-22 12:28:16.437;B3ECAB9C-01DE-4461-B5F8-18400E8AB845;I;5;38;28;10;3;2
1155375;IN;Traject6;2018-05-16 15:47:02.650;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157018;IN;Traject5;2018-05-16 17:11:34.693;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157018;UIT;Traject6;2018-05-16 17:11:34.693;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157508;UIT;Traject5;2018-05-16 17:36:02.413;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157508;IN;Traject4;2018-05-16 17:36:02.413;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157624;IN;Traject3;2018-05-16 17:41:13.773;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157624;UIT;Traject4;2018-05-16 17:41:13.773;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157882;IN;Traject2;2018-05-16 17:47:53.977;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1157882;UIT;Traject3;2018-05-16 17:47:53.977;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1158423;IN;Traject1;2018-05-16 18:08:03.543;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1158423;UIT;Traject2;2018-05-16 18:08:03.543;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
1159043;UIT;Traject1;2018-05-16 18:21:00.653;6AA3B17C-153D-4A44-9A97-46FDDEF5DFB5;IV;9;85;74;11;2;7
59596;IN;Traject1;2018-05-08 10:33:50.713;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
59596;UIT;Traject2;2018-05-08 10:33:50.713;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
65879;UIT;Traject1;2018-05-08 12:00:08.153;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
75214;IN;Traject1;2018-05-15 17:04:53.453;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
77586;IN;Traject2;2018-05-15 17:22:23.487;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
77586;UIT;Traject1;2018-05-15 17:22:23.487;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80001;UIT;Traject2;2018-05-15 17:47:45.987;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80001;IN;Traject3;2018-05-15 17:47:45.987;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80935;IN;Traject4;2018-05-15 17:57:34.363;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80935;UIT;Traject3;2018-05-15 17:57:34.363;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80957;IN;Traject5;2018-05-15 18:07:03.317;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
80957;UIT;Traject4;2018-05-15 18:07:03.317;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
82644;UIT;Traject5;2018-05-15 18:52:15.107;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
82644;IN;Traject6;2018-05-15 18:52:15.107;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
83993;UIT;Traject6;2018-05-15 19:33:14.970;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
87427;IN;Traject6;2018-05-28 07:49:30.243;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
89765;UIT;Traject6;2018-05-28 08:44:43.173;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
89765;IN;Traject5;2018-05-28 08:44:43.173;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
90827;UIT;Traject5;2018-05-28 09:13:44.393;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
90827;IN;Traject4;2018-05-28 09:13:44.393;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
92184;IN;Traject3;2018-05-28 09:19:56.770;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
92184;UIT;Traject4;2018-05-28 09:19:56.770;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
92494;UIT;Traject3;2018-05-28 09:28:06.943;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
92494;IN;Traject2;2018-05-28 09:28:06.943;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
93783;IN;Traject1;2018-05-28 09:56:18.947;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
93783;UIT;Traject2;2018-05-28 09:56:18.947;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
97257;UIT;Traject1;2018-05-28 10:16:43.510;122A3ED3-CA59-4351-8FFB-088AE9A98A7A;Va;11;110;98;12;5;6
1217237;IN;Traject6;2018-05-18 15:29:58.490;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1221863;UIT;Traject6;2018-05-18 16:03:40.807;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1221863;IN;Traject5;2018-05-18 16:03:40.807;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1225897;IN;Traject4;2018-05-18 16:23:48.340;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1225897;UIT;Traject5;2018-05-18 16:23:48.340;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1226677;IN;Traject3;2018-05-18 16:29:09.667;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1226677;UIT;Traject4;2018-05-18 16:29:09.667;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1226767;IN;Traject2;2018-05-18 16:36:49.060;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1226767;UIT;Traject3;2018-05-18 16:36:49.060;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1231077;IN;Traject1;2018-05-18 16:54:20.610;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1231077;UIT;Traject2;2018-05-18 16:54:20.610;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1231701;UIT;Traject1;2018-05-18 17:08:45.720;3BC85DA1-1948-44AB-BB20-2FED12C7D79F;I;5;39;32;7;1;4
1957739;IN;Traject1;2018-05-07 08:15:14.543;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1958610;UIT;Traject1;2018-05-07 08:28:49.483;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1958610;IN;Traject2;2018-05-07 08:28:49.483;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1958970;UIT;Traject2;2018-05-07 08:45:30.673;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1958970;IN;Traject3;2018-05-07 08:45:30.673;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1959188;UIT;Traject3;2018-05-07 08:52:50.783;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1959188;IN;Traject4;2018-05-07 08:52:50.783;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1959220;IN;Traject5;2018-05-07 08:58:50.707;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1959220;UIT;Traject4;2018-05-07 08:58:50.707;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1960324;IN;Traject6;2018-05-07 09:30:19.880;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1960324;UIT;Traject5;2018-05-07 09:30:19.880;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1961301;UIT;Traject6;2018-05-07 10:02:20.527;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1963584;IN;Traject6;2018-05-17 12:30:29.033;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964370;IN;Traject5;2018-05-17 13:06:30.380;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964370;UIT;Traject6;2018-05-17 13:06:30.380;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964859;IN;Traject4;2018-05-17 13:30:57.743;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964859;UIT;Traject5;2018-05-17 13:30:57.743;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964897;UIT;Traject4;2018-05-17 13:37:17.133;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1964897;IN;Traject3;2018-05-17 13:37:17.133;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1965039;IN;Traject2;2018-05-17 13:46:18.543;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1965039;UIT;Traject3;2018-05-17 13:46:18.543;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1965295;IN;Traject1;2018-05-17 14:07:18.153;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1965295;UIT;Traject2;2018-05-17 14:07:18.153;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1965682;UIT;Traject1;2018-05-17 14:24:22.420;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1966840;IN;Traject6;2018-05-30 09:49:09.297;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967314;UIT;Traject6;2018-05-30 10:34:09.427;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967314;IN;Traject5;2018-05-30 10:34:09.427;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967902;IN;Traject4;2018-05-30 10:59:18.260;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967902;UIT;Traject5;2018-05-30 10:59:18.260;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967933;UIT;Traject4;2018-05-30 11:04:29.743;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1967933;IN;Traject3;2018-05-30 11:04:29.743;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1968061;IN;Traject2;2018-05-30 11:11:18.747;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1968061;UIT;Traject3;2018-05-30 11:11:18.747;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1968329;IN;Traject1;2018-05-30 11:27:19.043;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1968329;UIT;Traject2;2018-05-30 11:27:19.043;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
1968779;UIT;Traject1;2018-05-30 11:40:13.997;EC597B03-A293-45BC-9408-B5E3099B37D1;I;5;47;41;6;3;2
2003868;IN;Traject5;2018-05-08 11:53:11.543;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2003868;UIT;Traject6;2018-05-08 11:53:11.543;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004638;IN;Traject4;2018-05-08 12:19:20.517;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004638;UIT;Traject5;2018-05-08 12:19:20.517;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004674;IN;Traject3;2018-05-08 12:25:20.597;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004674;UIT;Traject4;2018-05-08 12:25:20.597;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004938;IN;Traject2;2018-05-08 12:32:41.737;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2004938;UIT;Traject3;2018-05-08 12:32:41.737;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2005811;UIT;Traject2;2018-05-08 13:02:01.647;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2005811;IN;Traject1;2018-05-08 13:02:01.647;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2006746;UIT;Traject1;2018-05-08 13:17:01.337;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2008604;IN;Traject1;2018-05-14 07:49:07.087;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2008976;UIT;Traject1;2018-05-14 08:03:07.887;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2008976;IN;Traject2;2018-05-14 08:03:07.887;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009645;UIT;Traject2;2018-05-14 08:27:07.637;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009645;IN;Traject3;2018-05-14 08:27:07.637;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009768;UIT;Traject3;2018-05-14 08:34:07.640;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009768;IN;Traject4;2018-05-14 08:34:07.640;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009978;UIT;Traject4;2018-05-14 08:39:57.267;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2009978;IN;Traject5;2018-05-14 08:39:57.267;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2010525;IN;Traject6;2018-05-14 09:21:36.817;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2010525;UIT;Traject5;2018-05-14 09:21:36.817;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
2011250;UIT;Traject6;2018-05-14 09:56:46.477;90AFCA03-9321-48D3-9AEC-BB9D2E6F70B2;Va;10;86;73;13;7;3
4313029;UIT;Traject6;2018-05-03 08:27:30.790;B3B94BB5-BA7F-493C-B212-957E4C8699EB;IV;9;80;63;17;2;7
3293464;IN;Traject1;2018-05-05 12:55:11.660;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294037;UIT;Traject1;2018-05-05 13:08:10.067;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294037;IN;Traject2;2018-05-05 13:08:10.067;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294372;UIT;Traject2;2018-05-05 13:26:45.757;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294372;IN;Traject3;2018-05-05 13:26:45.757;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294500;IN;Traject4;2018-05-05 13:33:26.117;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294500;UIT;Traject3;2018-05-05 13:33:26.117;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294663;UIT;Traject4;2018-05-05 13:38:35.337;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3294663;IN;Traject5;2018-05-05 13:38:35.337;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3296397;UIT;Traject5;2018-05-05 14:18:24.467;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3296397;IN;Traject6;2018-05-05 14:18:24.467;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3296947;UIT;Traject6;2018-05-05 14:45:26.890;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3307202;IN;Traject6;2018-05-22 11:53:46.417;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3311089;IN;Traject5;2018-05-22 12:46:19.407;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3311089;UIT;Traject6;2018-05-22 12:46:19.407;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313019;IN;Traject4;2018-05-22 13:12:47.567;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313019;UIT;Traject5;2018-05-22 13:12:47.567;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313477;UIT;Traject4;2018-05-22 13:18:04.350;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313477;IN;Traject3;2018-05-22 13:18:04.350;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313960;IN;Traject2;2018-05-22 13:24:46.427;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3313960;UIT;Traject3;2018-05-22 13:24:46.427;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3315183;IN;Traject1;2018-05-22 13:42:49.150;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3315183;UIT;Traject2;2018-05-22 13:42:49.150;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3316106;UIT;Traject1;2018-05-22 13:56:16.167;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3317720;IN;Traject1;2018-05-27 14:14:49.707;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3317970;UIT;Traject1;2018-05-27 14:28:38.147;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3317970;IN;Traject2;2018-05-27 14:28:38.147;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318311;IN;Traject3;2018-05-27 14:49:28.883;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318311;UIT;Traject2;2018-05-27 14:49:28.883;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318441;IN;Traject4;2018-05-27 14:56:38.477;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318441;UIT;Traject3;2018-05-27 14:56:38.477;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318560;IN;Traject5;2018-05-27 15:02:29.197;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3318560;UIT;Traject4;2018-05-27 15:02:29.197;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
3319735;UIT;Traject5;2018-05-27 15:30:18.060;28012B47-B282-4FFC-AB80-5DF155B24E37;IV;8;85;70;15;2;6
